Data,Label
  مشکِ تر سے معطر ہیں میرے مولا علی تجلیات کا محور ہیں میرے مولا علی  کہا نبی نے اَنّتَّ اَخِّی ہے کس کے لیے بنے جو نفسِ پیمبر ہیں میرے مولا علی  ہیں شہر علم محمد علی ہیں دروازہ نبی کے علم کا مظہر ہیں میرے مولا علی  نبی کے سارے صحابہ میں دیکھ لو تم جو بلند و بالا و بہتر ہیں میرے مولا علی  میں ڈگمگا نہیں سکتا کسی بھی میداں میں کہ رہنما اور رہبر ہیں میرے مولا علی  بلا یا سورج واپس نبی نے جانب عصر مہر و مہ سے منور ہیں میرے مولا علی  ولی و غوث قطب بھی مرید جن کے ہیں وہ پیشوائے قلندر ہیں میرے مولا علی  وظیفہ شام و سحر کا ہے اپنا تو شاہ میر ہیں میرے مولا علی بس ہیں میرے مولا علی ,Religious
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
  مِرا تو جان و جگر سب کا سب برائے حسن ہزار جان بھی دے رب کروں فِدائے حسن  یہ آسماں کی بلندی سے بھی جو اونچا ہے بُلند کتنا ہے دیکھو تو یہ لِوائے حسن  نبی کے دین کی خاطر کیا ہے سب قرباں کہ زہر پی کے بھی دیکھو ہیں مسکرائے حسن  ہوائیں مہک اٹھی اور دل ہوا روشن مِرے خیال کے گُلشن میں جب سَمائے حسن  گدائے بے سر و ساماں کو بھیک دیتے ہیں جہان سارے کا سارا ہے بس گدائے حسن  عطاء کرے جو حکومت فقیر ِدر کو بھی سخاوتوں کی بلندی پہ ہے سخائے حسن  سخی ہیں جتنے جہاں بھر کے ان کے نوکر ہیں یہ کائناتِ سخاوت ہے زیرِ پائے حسن  کروں گا ذکر میں ہر دم علی کے بیٹے کا عرش سے فرش تلک گونجے گی یہ نوائے حسن  مِرے نصیب میں شاہ میر ذکر ہے انکا صُبح سے شام تَلک کرتا رہوں ثنائے حسن ,Religious
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
  خدا مجھ پر بھی وقت سعد لائے مری نس نس میں اللہ سمائے  خدا کے فضل سے ہو قلب جاری زباں پر بھی خدا کا نام آئے  خدا بیدار کر دے بخت میرے مرا سویا نصیبہ بھی جگائے  ہے ویراں جس کسی کا خانئہ دل خدا کی یاد سے دل کو سجائے  خدا کا ذکر ہو جس گھر میں پیہم سدا ابر کرم اس گھر پہ چھائے  مری فریاد پہنچائے خدارا خدا کے گھر جو عاشق زار جائے  ظفر! الطاف محبوب خدا کے رہیں قائم سدا امت پہ سائے ,Religious
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
  نبیﷺ کی یاد ِ مسلسل ہواور جانکنی کا وقت ہو رشک کرے گی زندگی بھی گر ایسی موت آ جاے ,Religious
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
  اس کے سواء نہ کسی کو خدا لکھتے ہیں پہلے اسی کی حمد وثناء لکھتے ہیں  لکھتے ہیں خود کو عصیاں میں ڈوبے پھر اس کو اپنا بخشن ہار لکھتے ہیں  لکھتے ہیں خود کو منگتے اس کے در کے پھر اسی کو اپنا واحد مددگار لکھتے ہیں  وہی چھپاتا ہے سب ہمارے کرتوت کالے اسی کو اپنا واحد پردہ دار لکھتے ہیں  سوائے اس کے نہ کام آئے مشکل میں کوئی تو پھر اسی کو اپنا مشکل کشا لکھتے ہیں  مسجد مندر چرچ منارے سب گھر اس کے اسی کو ہم سب کا پیشوا لکھتے ہیں  جس نے پوری یہ دنیا بنائی ہے عمراؔن! اسی کو اس خلق کا خدا لکھتے ہیں ,Religious
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
  بے زبانوں کو جب وہ زبان دیتا ہے پڑھنے کو پھر وہ قرآن دیتا ہے  بخشنے پہ آئے جب امت کے گنا ہوں کو تحفے میں گناہگاروں کو رمضان دیتا ہے ,Religious
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
  اوڑھ لیا لبادہ زندگی نے آ ہ !موت کا جب آیا فرق سمجھ حقیقت اور خواب میں تب  کئی سجدے جان بوجھ کر کیے قضا میں نے عبادت کی لذّت نے ہے مجھے ترسايا اب ,Religious
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
  نبی کی شان میں گستاخی کرتا ہے تو زندہ کہاں ہے ابھی مرتا ہے تجھے قتل کریں گے سر بازار اس پر جشن منائیں گے ہزار بار  یہ نہ ہو سکا ہم سے اگر یہ زندگی اک بوجھ سی ہے جتنی بھی ہو اک روگ سی ہے آخرت میں بھی سوگ سی ہے  تو کیا سمجھا ہے کہ ہم میں جان نہیں مسلمانوں کی اب کوئی شان نہیں بات نبی کی آئے تو دیکھ ان کو غازی علم دین بننے کو تیار ہیں یہی  وارننگ ہے تیرے لیے اب یہی گستاخی کا تو سوچے گا اگر کبھی تیرے ہاتھ پاؤں توڑ دیں گے تیری سانس کو بھی روک دیں گے ,Religious
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
  تقابل تیرا کوئی نہیں مثال تیری کوئی نہیں آپ ہیں ختم الرسل آپ جیسا کوئی نہیں  نبیوں کی امامت کروانا اللہ سے ملاقات کو جانا سفر آپ کا مثالی ہے آپ جیسا کوئی نہیں  امت کے غم خوار ہیں آپ امت کے والی ہیں آپ شفیق ہیں کریم ہیں آپ جیسا کوئی نہیں  صاحب قرآن ہیں آپ قرآن کی تعریف ہیں قرآن کا عملی نمونہ ہیں آپ جیسا کوئی نہیں  باتیں آپ کی حدیث ہیں عمل آپ کا سنت ہے زندگی گزارنے کا ضابطہ ہیں آپ جیسا کوئی نہیں  ہر ادا آپ کی پیاری ہے اپنی زندگی میں لانی ہے جان آپ پر واری ہے آپ جیسا کوئی نہیں ,Religious
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
  ابتداء تیرے نام سے کرتا ہوں رحمن یہ ہے احساں تیرا بنایا مسلمان دنیا میں مال اور ذر دے دیا اور مومن کو جنت میں گھر دے دیا فرشتوں سے بھی افضل انساں بنایا دیا علم جس کو بات کرنا سیکھایا اک بیج سے اک شجر کو اُگایا پھر اس پہ میٹھے پھلوں کو لگایا کون یہ احساں شمارے تیرے کیسے کوئی احساں اتارے تیرے ہمیں معاف کردے شرم سار ہیں تیرے در پہ آئے گناہگار ہیں جرم کوئی پوچھے کہ کیا کردیا ہے گناہوں سے سارا جہاں بھر دیا ہے گناہ نت نیا کوئی کرتے گئے ہم گناہوں کے پلڑوں کو بھرتے گئے ہم ہم نے تجھے رحمن ایک جانا نہ کوئی مگر! تیرا فرمان مانا حق کے پیغام کو افسوس بھلایا ہم نے اور قرآن کو طاقوں میں سجایا ہم نے اشرف المخلوت ہیں سلطان ہیں ہم انساں کی شکل میں حیواں ہیں ہم ہم تیرے در پہ یہ التجا لائے ہیں آنکھوں میں آنسو بھی سجا لائے ہیں ہمیں معاف کردے شرم سار ہیں تیرے در پہ آئے گناہگار ہیں ,Religious
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
  رات اپنی بھی مدینے میں بسر ہوجائے ہجر کی رات کٹے اور سحر ہو جائے  دیکھنے جاؤں مدینے میں نبی کا روضہ خیال آقا کا رہے اور سفر ہو جائے  مانگتا ہوں میں یہی روز دعا ہی رب سے میں مدینے میں رہوں طیبہ گھر ہوجائے  میرے آقا نہ ہی محتاج کسی کا کرنا مبتلا کرب میں ہوں ایک نظر ہو جائے  دیکھتا روز میں دربار کو آتے جاتے کاش سکونت مری طیبہ میں اگر ہوجائے  دل میں آقا کی محبت ہی رہے ہر لمحے سلسلہ پیار محبت کا ادھر ہو جائے  نعت آقا کی میں شہزاد پڑھوں گا جا کر حاضری میری مدینے میں اگر ہو جائے ,Religious
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
  خدا تجھ سے ہے التجا سہارا تو ہی ہے سدا  بکھر سے گئے ہیں یہاں ملے ہم کو بھی آسرا  نہیں کوئی تیرے سوا سہارا تو ہی ہے سدا  سفینہ ہے گرداب میں بچا بن کے تو نا خدا  کرم غرق ہونے نہ دے کنارہ بھی کشتی لگا  پلٹ دے روش بھی تو اب سہارا تو ہی ہے سدا  مصیبت و قہر آئے گر ہو امر کن سے فنا  ڈگر پر خطر ہے بڑی بدل دے تو ساری فضا  پریشاں بہت بھی ہو گر سہارا تو ہی ہے سدا  سماوی یا ارضی رہے دفع ہو جائے سب بلا  بحر بھی تو، ساحل بھی تو جہاں بھی چلے، تو روا  صدا نکلے ناصر کی بھی سہارا تو ہی ہے سدا ,Religious
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
  رنگوں میں وہ رنگ انوکھا مجھ پر بھی چڑھا دے عشق نبی بس عشق نبی روح میں تو بسا دے  تیرے آگے ہاتھ ہیں پھیلے، تیرے آگے عرضی ہے عشق کے جام بھر بھر کر میرے آقا تو پلا دے  میری اندھی آنکھوں کو وہ چشم بینا دے دے دل کی دنیا روشن کر دے سوز بلال تھما دے  تیرے در سے بھر بھر کر رحمت بانٹی جاتی ہے عاجز ہے یہ بندی تیری نظر کرم سدا دے  تیرے در پر بیٹھی ہوں جاؤں تو جاؤں کہاں مولا عرضی سن لے میری مولا اپنی بندی بنا دے ,Religious
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
  سرکار دے تابعدار دیاں کیا باتاں یارِ غار دیاں  قرآن گواہیاں دِتیاں نے صدیقؓ تیرے کردار دیاں  سُنتاں اپناٸیاں جاندیاں نے عرشاں تے نبی دے یار دیاں  ہر مومن صِفتاں کردا اے امت دے اس سردار دیاں  سرکار دے نال صدیقؓ دیاں ہِن سنگتاں غار مزار دیاں  رب عرضیاں سُندا ہے چشتی تٸیں صدقے میں گنہگار دیاں ,Religious
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
  لب دعا گو ہیں سدا شکر رب کا ہو ادا  رنج سے دوری رہے راج سکھ کا ہو فدا  گر مصیبت آئے بھی میں کروں حاصل رضا  لو لگاؤں آپ سے رات دن ہے اک ندا  رحم شامل حال ہو بخش دے ہم کو خدا  حکم کو بھی توڑ کر ہو رہیں موجب خطا  سب گناہوں سے توبہ مان لے بس التجا  لوٹ کر ناصر پلٹ پھر نہ مالک ہو خفا ,Religious
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
  رات اپنی بھی مدینے میں بسر ہوجائے ہجر کی رات کٹے اور سحر ہو جائے  دیکھنے جاؤں مدینے میں نبی کا روضہ خیال آقا کا رہے اور سفر ہو جائے  مانگتا ہوں میں یہی روز دعا ہی رب سے میں مدینے میں رہوں طیبہ گھر ہوجائے  میرے آقا نہ ہی محتاج کسی کا کرنا مبتلا کرب میں ہوں ایک نظر ہو جائے  دیکھتا روز میں دربار کو آتے جاتے کاش سکونت مری طیبہ میں اگر ہوجائے  دل میں آقا کی محبت ہی رہے ہر لمحے سلسلہ پیار محبت کا ادھر ہو جائے  نعت آقا کی میں شہزاد پڑھوں گا جا کر حاضری میری مدینے میں اگر ہو جائے ,Religious
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
  خدا کرے کہ ہماری نگاہوں میں نگاہ مرد مومن کی کیفیت آ جائے ہمارے قدموں میں ہو استقامت ہمارے حوصلوں میں جرات آ جائے ہمارے دل نور ایمان سے ہوں منور ہمارے دلوں میں یقین سما جائے ,Religious
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
  ارض و سما کے مالک  عفو و عطا کے مالک  تعریف کروں کیسے  حمد و ثنا کے مالک  انداز نرالے سب  بحر و خلا کے مالک  محتاج یہ بندے ہم  جود و سخا کے مالک  دے بخش گناہوں کو  عدل و سزا کے مالک  یہ سست روی نکلے  کرم و جلا کے مالک  ہے عکس جھلکتا بھی  صبر و رضا کے مالک  رنگین حسیں منظر  شمس و ضیا کے مالک  ہو صبح یہ شامیں جو  سحر و صبا کے مالک  مقصد ہے عبادت ہی  فکر و حیا کے مالک  چکھنا ہے مزا اک دن  موت و فنا کے مالک  توفیق سدا مل جائے  قدر و قضا کے مالک  ٹھنڈی بھی ہوا چلتی  نہر و صفا کے مالک  آباد ہمیں رکھیو  رحم و شفا کے مالک  اک آس رہے ناصر خیر و جزا کے مالک ,Religious
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
  سوز ہجراں تو ہے کمال کا غم ابن حیدر نبی کی آل کا غم  سب کرائے شہید ہیں اپنے فاطمہ کے ہے سب کو لال کا غم  جان دے کر بچایا دین کو ہے مسلمانوں کو ہے وصال کا غم  بہہ رہا تھا فرات کا پانی ہائے معصوم کے سوال کا غم  ظالموں نے قتل کیے ناحق اس لیے ہی ہوا نڈھال کا غم  طے ہوا تھا ملا نہیں ان کو کوفیوں کو ہے بس یہ مال کا غم  جب شہید ہوئے علی اکبر کربلا نے دیا ملال کا غم  بھولنے والا تو نہیں ہے اب رات دن اور ماہ سال کا غم ,Religious
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
  ہم تو آقا کی محبت میں دعا بھول گئے کہ شفاعت کریں گے رب سے سزا بھول گئے  کی امانت میں خیانت نہ کبھی آقا نے جو منافق تھے وہ کرنی تو جفا بھول گئے  جس نے بھی دیکھا حسیں چہرہ نبی میرے کا ہو مسلمان گئے اپنی خطا بھول گئے  سب گہنگار تھے آقا نے بچایا ان کو یاد کیا ان کو دلائیں جو وفا بھول گئے  سب کو آقا نے مساوات کا دے درس دیا دین اسلام کا پیغام جزا بھول گئے  نعت شہزاد نے آقا کی لکھی مدحت میں تھے گہنگار مگر اپنی بقا بھول گئے ,Religious
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
  جبل نور میں جلوہ آرا ہوئے ہیں شروعات پیغام اولٰی ہو ئے ہیں محمد رسول اللہ کا نام پیارا خدا کے بہت برگزیدہ ہوئے ہیں عرب تا عجم فکر یہ رنگ لائی امڑ کر چمٹ، نام لیوا ہوئے ہیں بڑی جانفشانی فریضہ میں واری بصارت، محن سے صحابہ ہوئے ہیں امم خیر کا شرف بخشا گیا ہے نیابت کے حقدار عظمٰی ہوئے ہیں زیارت مدینہ کی ناصر خواہش سسکتے پریشاں زیادہ ہوئے ہیں ,Religious
